Date,Name,Subclass,Price,Division,Retailer
2024-12-27,DIMOS KALLENOS & YIOS LIMITED - Αμόλυβδη 95,Petrol,1.419,TRANSPORT,PETROLINA
2024-12-27,DIMOS KALLENOS & YIOS LIMITED - Αμόλυβδη 98,Petrol,1.475,TRANSPORT,PETROLINA
2024-12-27,DIMOS KALLENOS & YIOS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.488,TRANSPORT,PETROLINA
2024-12-27,DIMOS KALLENOS & YIOS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.06,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-12-27,DIMOS KALLENOS & YIOS LIMITED - Κηροζίνη,Liquid fuels,1.209,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.396,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.396,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.477,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.999,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.119,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.395,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.454,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.477,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.999,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.119,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,K. MICHAILAS & SIA LIMITED - Αμόλυβδη 95,Petrol,1.385,TRANSPORT,SHELL
2024-12-27,K. MICHAILAS & SIA LIMITED - Αμόλυβδη 98,Petrol,1.485,TRANSPORT,SHELL
2024-12-27,K. MICHAILAS & SIA LIMITED - Πετρέλαιο Κίνησης,Diesel,1.467,TRANSPORT,SHELL
2024-12-27,K. MICHAILAS & SIA LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.995,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-12-27,PKP FUEL CO. LTD - Αμόλυβδη 95,Petrol,1.395,TRANSPORT,SHELL
2024-12-27,PKP FUEL CO. LTD - Αμόλυβδη 98,Petrol,1.495,TRANSPORT,SHELL
2024-12-27,PKP FUEL CO. LTD - Πετρέλαιο Κίνησης,Diesel,1.477,TRANSPORT,SHELL
2024-12-27,PKP FUEL CO. LTD - Πετρέλαιο Θέρμανσης,Liquid fuels,0.999,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-12-27,PKP FUEL CO. LTD - Κηροζίνη,Liquid fuels,1.097,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",SHELL
2024-12-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 95,Petrol,1.409,TRANSPORT,PETROLINA
2024-12-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Αμόλυβδη 98,Petrol,1.469,TRANSPORT,PETROLINA
2024-12-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Κίνησης,Diesel,1.478,TRANSPORT,PETROLINA
2024-12-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.031,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-12-27,PETROLINA (HOLDINGS) PUBLIC LIMITED - Κηροζίνη,Liquid fuels,1.119,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",PETROLINA
2024-12-27,P1 PETROLEUM LIMITED - Αμόλυβδη 95,Petrol,1.387,TRANSPORT,ESSO
2024-12-27,P1 PETROLEUM LIMITED - Αμόλυβδη 98,Petrol,1.469,TRANSPORT,ESSO
2024-12-27,P1 PETROLEUM LIMITED - Πετρέλαιο Κίνησης,Diesel,1.479,TRANSPORT,ESSO
2024-12-27,P1 PETROLEUM LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,1.009,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-12-27,P1 PETROLEUM LIMITED - Κηροζίνη,Liquid fuels,1.067,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",ESSO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 95,Petrol,1.387,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Αμόλυβδη 98,Petrol,1.454,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Κίνησης,Diesel,1.479,TRANSPORT,EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Πετρέλαιο Θέρμανσης,Liquid fuels,0.999,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,R.A.M. OIL CYPRUS LIMITED - Κηροζίνη,Liquid fuels,1.119,"HOUSING, WATER, ELECTRICITY, GAS AND OTHER FUELS",EKO
2024-12-27,PETROU ENERGY SOLUTION LIMITED - Αμόλυβδη 95,Petrol,1.387,TRANSPORT,EKO
2024-12-27,PETROU ENERGY SOLUTION LIMITED - Αμόλυβδη 98,Petrol,1.447,TRANSPORT,EKO
